,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
56140,AM-30,248C7D075B2BF656,GRABADOR-SDZG-AM-30/20190618_222000.WAV,GRABADOR-SDZG-AM-30,20190618_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:20:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF656 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF656,2019:12:18 14:33:14-08:00,WAV,WAV,audio/x-wav,0.1443583071
44695,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190704_212000.WAV,GRABADOR-SDZG-AM-26,20190704_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:20:00 04/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:59:46-08:00,WAV,WAV,audio/x-wav,0.9779772758
38230,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190708_215000.WAV,GRABADOR-SDZG-AM-24,20190708_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:50:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:22:49-08:00,WAV,WAV,audio/x-wav,0.6150387526
42106,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_222000.WAV,GRABADOR-SDZG-AM-26,20190613_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:20:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:38:15-08:00,WAV,WAV,audio/x-wav,0.2033483982
29266,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190704_221000.WAV,GRABADOR-SDZG-AM-22,20190704_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22,60.00046875,,Recorded at 22:10:00 04/07/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446DA,2019:12:10 21:44:04-08:00,WAV,WAV,audio/x-wav,0.98827672
45260,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190708_211000.WAV,GRABADOR-SDZG-AM-26,20190708_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:10:00 08/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:10:10-08:00,WAV,WAV,audio/x-wav,0.9504282475
42381,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_201000.WAV,GRABADOR-SDZG-AM-26,20190615_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:10:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:46:51-08:00,WAV,WAV,audio/x-wav,0.8756853342
44977,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190706_211000.WAV,GRABADOR-SDZG-AM-26,20190706_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:10:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:06:57-08:00,WAV,WAV,audio/x-wav,0.4643398523
67693,AM-6,2466C2065B2BF148,GRABADOR-SDZG-AM-6/20190620_202000.WAV,GRABADOR-SDZG-AM-6,20190620_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20,60.00046875,,Recorded at 20:20:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BF148,2019:12:10 10:51:35-08:00,WAV,WAV,audio/x-wav,0.7191348672
37073,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190630_210000.WAV,GRABADOR-SDZG-AM-24,20190630_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21,60.00046875,,Recorded at 21:00:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:42:59-08:00,WAV,WAV,audio/x-wav,0.05454656482
